# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
237.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
354.00000000,BACKGROUND47,SURVEILLANCE_EUROWINGS,start
366.00000000,BACKGROUND47,SURVEILLANCE_EUROWINGS,end
370.00000000,BACKGROUND19,BACKGROUND22,start
373.00000000,BACKGROUND19,BACKGROUND22,end
377.00000000,BACKGROUND38,SURVEILLANCE_EUROWINGS,start
379.00000000,BACKGROUND38,SURVEILLANCE_EUROWINGS,end
476.00000000,BACKGROUND26,BACKGROUND34,start
477.00000000,BACKGROUND26,BACKGROUND34,end
524.00000000,BACKGROUND12,BACKGROUND38,start
526.00000000,BACKGROUND12,BACKGROUND38,end
580.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
589.00000000,BACKGROUND12,BACKGROUND47,start
589.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
591.00000000,BACKGROUND12,BACKGROUND47,end
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
631.00000000,BACKGROUND28,BACKGROUND38,start
633.00000000,BACKGROUND28,BACKGROUND38,end
678.00000000,BACKGROUND36,BACKGROUND68,start
680.00000000,BACKGROUND36,BACKGROUND68,end
727.00000000,BACKGROUND12,BACKGROUND51,start
731.00000000,BACKGROUND12,BACKGROUND51,end
734.00000000,BACKGROUND51,BACKGROUND66,start
737.00000000,BACKGROUND51,BACKGROUND66,end
797.00000000,BACKGROUND28,BACKGROUND51,start
800.00000000,BACKGROUND28,BACKGROUND51,end
886.00000000,BACKGROUND28,BACKGROUND73,start
890.00000000,BACKGROUND28,BACKGROUND73,end
951.00000000,BACKGROUND56,BACKGROUND78,start
955.00000000,BACKGROUND56,BACKGROUND78,end
1074.00000000,BACKGROUND87,BACKGROUND98,start
1076.00000000,BACKGROUND87,BACKGROUND98,end
1260.00000000,BACKGROUND37,BACKGROUND88,start
1262.00000000,BACKGROUND37,BACKGROUND88,end
1351.00000000,BACKGROUND132,BACKGROUND150,start
1352.00000000,BACKGROUND132,BACKGROUND150,end
1424.00000000,BACKGROUND111,BACKGROUND37,start
1482.00000000,BACKGROUND118,BACKGROUND51,start
1484.00000000,BACKGROUND118,BACKGROUND51,end
1534.00000000,BACKGROUND103,BACKGROUND118,start
1535.00000000,BACKGROUND103,BACKGROUND118,end
1560.00000000,BACKGROUND104,BACKGROUND142,start
1563.00000000,BACKGROUND104,BACKGROUND142,end
1742.00000000,BACKGROUND111,BACKGROUND37,end
1762.00000000,BACKGROUND167,BACKGROUND98,start
1765.00000000,BACKGROUND167,BACKGROUND98,end
