# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
380.00000000,BACKGROUND2,BACKGROUND9,start
387.00000000,BACKGROUND2,BACKGROUND9,end
737.00000000,BACKGROUND24,BACKGROUND8,start
739.00000000,BACKGROUND24,BACKGROUND8,end
774.00000000,BACKGROUND24,BACKGROUND40,start
779.00000000,BACKGROUND24,BACKGROUND40,end
804.00000000,BACKGROUND3,BACKGROUND40,start
806.00000000,BACKGROUND3,BACKGROUND40,end
1253.00000000,BACKGROUND36,BACKGROUND49,start
1266.00000000,BACKGROUND36,BACKGROUND49,end
1268.00000000,BACKGROUND46,BACKGROUND47,start
1275.00000000,BACKGROUND46,BACKGROUND47,end
1329.00000000,BACKGROUND66,BACKGROUND72,start
1336.00000000,BACKGROUND66,BACKGROUND72,end
1349.00000000,BACKGROUND66,BACKGROUND72,start
1356.00000000,BACKGROUND66,BACKGROUND72,end
1580.00000000,BACKGROUND29,BACKGROUND36,start
1583.00000000,BACKGROUND29,BACKGROUND36,end
1606.00000000,BACKGROUND36,BACKGROUND63,start
1608.00000000,BACKGROUND36,BACKGROUND63,end
1685.00000000,BACKGROUND72,BACKGROUND80,start
1685.00000000,BACKGROUND63,BACKGROUND66,start
1689.00000000,BACKGROUND63,BACKGROUND66,end
1690.00000000,BACKGROUND72,BACKGROUND75,start
1690.00000000,BACKGROUND72,BACKGROUND80,end
1693.00000000,BACKGROUND72,BACKGROUND75,end
1734.00000000,BACKGROUND66,BACKGROUND80,start
1736.00000000,BACKGROUND43,BACKGROUND46,start
1739.00000000,BACKGROUND43,BACKGROUND46,end
1741.00000000,BACKGROUND66,BACKGROUND80,end
1753.00000000,BACKGROUND66,BACKGROUND75,start
1762.00000000,BACKGROUND66,BACKGROUND75,end
1778.00000000,BACKGROUND75,BACKGROUND80,start
1782.00000000,BACKGROUND75,BACKGROUND80,end
