# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
2.05000000,SURVEILLANCEOP6,takeoff,0
2.05000000,SURVEILLANCEOP3,takeoff,0
2.05000000,SURVEILLANCEOP4,takeoff,0
2.05000000,SURVEILLANCEOP5,takeoff,0
28.05000000,BACKGROUND1,takeoff,0
37.05000000,BACKGROUND2,takeoff,0
101.05000000,BACKGROUND3,takeoff,0
110.05000000,BACKGROUND4,takeoff,0
129.05000000,BACKGROUND5,takeoff,0
202.05000000,BACKGROUND8,takeoff,0
211.05000000,BACKGROUND9,takeoff,0
220.05000000,BACKGROUND10,takeoff,0
238.05000000,BACKGROUND11,takeoff,0
275.05000000,BACKGROUND15,takeoff,0
284.05000000,BACKGROUND16,takeoff,0
294.05000000,BACKGROUND6,takeoff,0
300.05000000,BACKGROUND7,takeoff,0
300.05000000,BACKGROUND13,takeoff,0
300.05000000,BACKGROUND14,takeoff,0
300.30000000,BACKGROUND8,landing,1767.36522629
300.30000000,BACKGROUND8,takeoff,0
300.40000000,BACKGROUND3,landing,639.25506709
300.40000000,BACKGROUND3,takeoff,0
300.45000000,BACKGROUND11,landing,1049.74377822
300.45000000,BACKGROUND11,takeoff,0
301.95000000,BACKGROUND15,landing,67.74550521
301.95000000,BACKGROUND15,takeoff,0
304.55000000,BACKGROUND16,landing,309.74250000
304.55000000,BACKGROUND16,takeoff,0
306.70000000,BACKGROUND9,landing,717.59890011
306.70000000,BACKGROUND9,takeoff,0
306.90000000,BACKGROUND2,landing,4010.28268065
306.90000000,BACKGROUND2,takeoff,0
307.90000000,BACKGROUND1,landing,3307.86916978
307.90000000,BACKGROUND1,takeoff,0
308.30000000,BACKGROUND4,landing,2354.38286764
308.40000000,BACKGROUND10,landing,692.94970552
308.40000000,BACKGROUND10,takeoff,0
326.50000000,BACKGROUND6,landing,82.03847726
326.50000000,BACKGROUND6,takeoff,0
338.60000000,BACKGROUND5,landing,2583.81197053
