# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
236.00000000,BACKGROUND6,SURVEILLANCE_LUFTHANSA,490.27694812
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,446.18944843
425.00000000,BACKGROUND31,BACKGROUND36,36.63250757
440.00000000,BACKGROUND43,SURVEILLANCE_EUROWINGS,60.39091363
458.00000000,BACKGROUND22,BACKGROUND31,36.78322992
566.00000000,BACKGROUND44,BACKGROUND57,18.46822238
576.00000000,BACKGROUND19,BACKGROUND55,34.04168066
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,90.42624198
638.00000000,BACKGROUND45,BACKGROUND53,34.64821026
655.00000000,BACKGROUND32,BACKGROUND53,25.50072455
665.00000000,BACKGROUND22,BACKGROUND43,30.77482230
687.00000000,BACKGROUND32,BACKGROUND53,0.49429557
688.00000000,BACKGROUND24,BACKGROUND74,0.82061007
694.00000000,BACKGROUND32,BACKGROUND53,3.11562943
696.00000000,BACKGROUND32,BACKGROUND6,30.51918350
706.00000000,BACKGROUND24,BACKGROUND53,35.02699896
708.00000000,BACKGROUND32,BACKGROUND44,23.46006763
709.00000000,BACKGROUND24,BACKGROUND32,30.90679182
725.00000000,BACKGROUND24,BACKGROUND53,2.71477893
805.00000000,BACKGROUND76,BACKGROUND81,0.57829910
819.00000000,BACKGROUND33,BACKGROUND56,10.78350751
820.00000000,BACKGROUND33,BACKGROUND56,10.78350755
821.00000000,BACKGROUND33,BACKGROUND56,10.78350760
822.00000000,BACKGROUND33,BACKGROUND56,10.78350765
823.00000000,BACKGROUND33,BACKGROUND56,10.78350770
824.00000000,BACKGROUND33,BACKGROUND56,10.78350775
825.00000000,BACKGROUND33,BACKGROUND56,10.78350780
826.00000000,BACKGROUND33,BACKGROUND56,10.78350785
827.00000000,BACKGROUND33,BACKGROUND56,10.78350790
828.00000000,BACKGROUND33,BACKGROUND56,10.78350795
829.00000000,BACKGROUND33,BACKGROUND56,10.78350800
830.00000000,BACKGROUND33,BACKGROUND56,10.78350806
831.00000000,BACKGROUND33,BACKGROUND56,10.78350811
832.00000000,BACKGROUND33,BACKGROUND56,10.78350816
833.00000000,BACKGROUND33,BACKGROUND56,10.78350822
834.00000000,BACKGROUND33,BACKGROUND56,10.78350828
835.00000000,BACKGROUND33,BACKGROUND56,10.78350833
836.00000000,BACKGROUND33,BACKGROUND56,10.78350839
837.00000000,BACKGROUND33,BACKGROUND56,10.78350845
838.00000000,BACKGROUND50,BACKGROUND60,32.57182271
838.00000000,BACKGROUND33,BACKGROUND56,10.78350851
839.00000000,BACKGROUND33,BACKGROUND56,10.78350857
840.00000000,BACKGROUND33,BACKGROUND56,10.78350863
841.00000000,BACKGROUND33,BACKGROUND56,10.78350869
842.00000000,BACKGROUND33,BACKGROUND56,10.78350875
843.00000000,BACKGROUND33,BACKGROUND56,10.78350882
844.00000000,BACKGROUND48,BACKGROUND95,0.00072510
844.00000000,BACKGROUND33,BACKGROUND56,10.78350888
845.00000000,BACKGROUND33,BACKGROUND56,10.78350895
