# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
240.00000000,BACKGROUND1,BACKGROUND24,start
243.00000000,BACKGROUND1,BACKGROUND24,end
246.00000000,BACKGROUND16,BACKGROUND18,start
254.00000000,BACKGROUND16,BACKGROUND18,end
301.00000000,BACKGROUND16,BACKGROUND18,start
306.00000000,BACKGROUND16,BACKGROUND18,end
348.00000000,BACKGROUND21,BACKGROUND24,start
359.00000000,BACKGROUND21,BACKGROUND24,end
377.00000000,BACKGROUND18,SURVEILLANCEOP2,start
381.00000000,BACKGROUND18,SURVEILLANCEOP2,end
396.00000000,BACKGROUND15,BACKGROUND18,start
405.00000000,BACKGROUND15,BACKGROUND18,end
436.00000000,BACKGROUND21,BACKGROUND38,start
447.00000000,BACKGROUND21,BACKGROUND38,end
452.00000000,BACKGROUND17,BACKGROUND20,start
465.00000000,BACKGROUND17,BACKGROUND20,end
516.00000000,BACKGROUND38,BACKGROUND40,start
559.00000000,BACKGROUND38,SURVEILLANCEOP1,start
559.00000000,BACKGROUND40,SURVEILLANCEOP1,start
566.00000000,BACKGROUND38,BACKGROUND40,end
570.00000000,BACKGROUND38,SURVEILLANCEOP1,end
572.00000000,BACKGROUND40,SURVEILLANCEOP1,end
575.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
586.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
625.00000000,BACKGROUND25,BACKGROUND63,start
633.00000000,BACKGROUND25,BACKGROUND63,end
702.00000000,BACKGROUND25,BACKGROUND63,start
710.00000000,BACKGROUND16,BACKGROUND76,start
719.00000000,BACKGROUND16,BACKGROUND76,end
746.00000000,BACKGROUND53,BACKGROUND73,start
754.00000000,BACKGROUND53,BACKGROUND73,end
761.00000000,BACKGROUND46,BACKGROUND73,start
774.00000000,BACKGROUND43,BACKGROUND49,start
774.00000000,BACKGROUND46,BACKGROUND73,end
775.00000000,BACKGROUND43,BACKGROUND49,end
866.00000000,BACKGROUND46,BACKGROUND92,start
867.00000000,BACKGROUND46,BACKGROUND92,end
874.00000000,BACKGROUND23,BACKGROUND53,start
882.00000000,BACKGROUND23,BACKGROUND53,end
899.00000000,BACKGROUND25,BACKGROUND63,end
907.00000000,BACKGROUND23,BACKGROUND46,start
915.00000000,BACKGROUND23,BACKGROUND46,end
932.00000000,BACKGROUND37,BACKGROUND75,start
934.00000000,BACKGROUND37,BACKGROUND75,end
950.00000000,BACKGROUND43,BACKGROUND83,start
952.00000000,BACKGROUND51,BACKGROUND90,start
953.00000000,BACKGROUND51,BACKGROUND90,end
