# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
544.00000000,BACKGROUND29,BACKGROUND52,start
553.00000000,BACKGROUND29,BACKGROUND52,end
601.00000000,BACKGROUND29,BACKGROUND52,start
605.00000000,BACKGROUND29,BACKGROUND52,end
624.00000000,BACKGROUND48,BACKGROUND51,start
627.00000000,BACKGROUND48,BACKGROUND51,end
698.00000000,BACKGROUND47,BACKGROUND58,start
699.00000000,BACKGROUND47,BACKGROUND58,end
717.00000000,BACKGROUND15,BACKGROUND51,start
719.00000000,BACKGROUND15,BACKGROUND51,end
773.00000000,BACKGROUND50,BACKGROUND62,start
775.00000000,BACKGROUND50,BACKGROUND62,end
806.00000000,BACKGROUND25,BACKGROUND43,start
809.00000000,BACKGROUND25,BACKGROUND43,end
942.00000000,BACKGROUND37,BACKGROUND76,start
947.00000000,BACKGROUND37,BACKGROUND76,end
1124.00000000,BACKGROUND63,BACKGROUND93,start
1128.00000000,BACKGROUND63,BACKGROUND93,end
1219.00000000,BACKGROUND63,BACKGROUND93,start
1234.00000000,BACKGROUND63,BACKGROUND93,end
