# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
479.00000000,BACKGROUND20,BACKGROUND26,start
484.00000000,BACKGROUND20,BACKGROUND26,end
545.00000000,BACKGROUND29,BACKGROUND52,start
549.00000000,BACKGROUND29,BACKGROUND52,end
620.00000000,BACKGROUND48,BACKGROUND51,start
623.00000000,BACKGROUND48,BACKGROUND51,end
696.00000000,BACKGROUND47,BACKGROUND58,start
699.00000000,BACKGROUND47,BACKGROUND58,end
769.00000000,BACKGROUND50,BACKGROUND62,start
774.00000000,BACKGROUND50,BACKGROUND62,end
802.00000000,BACKGROUND25,BACKGROUND43,start
804.00000000,BACKGROUND25,BACKGROUND43,end
805.00000000,BACKGROUND25,BACKGROUND43,start
808.00000000,BACKGROUND25,BACKGROUND43,end
1119.00000000,BACKGROUND63,BACKGROUND93,start
1126.00000000,BACKGROUND63,BACKGROUND93,end
1219.00000000,BACKGROUND63,BACKGROUND93,start
1223.00000000,BACKGROUND63,BACKGROUND93,end
