# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
123.00000000,BACKGROUND6,BACKGROUND9,start
181.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
193.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
214.00000000,BACKGROUND6,BACKGROUND9,end
236.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
275.00000000,BACKGROUND17,BACKGROUND8,start
276.00000000,BACKGROUND17,BACKGROUND8,end
305.00000000,BACKGROUND28,BACKGROUND34,start
308.00000000,BACKGROUND28,BACKGROUND34,end
340.00000000,BACKGROUND23,BACKGROUND32,start
341.00000000,BACKGROUND23,BACKGROUND32,end
350.00000000,BACKGROUND31,BACKGROUND37,start
351.00000000,BACKGROUND31,BACKGROUND37,end
372.00000000,BACKGROUND31,BACKGROUND37,start
433.00000000,BACKGROUND37,SURVEILLANCE_EUROWINGS,start
434.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,start
511.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,end
511.00000000,BACKGROUND37,SURVEILLANCE_EUROWINGS,end
528.00000000,BACKGROUND63,SURVEILLANCE_HELICOPTER,start
531.00000000,BACKGROUND63,SURVEILLANCE_HELICOPTER,end
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
590.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
631.00000000,BACKGROUND70,BACKGROUND72,start
633.00000000,BACKGROUND70,BACKGROUND72,end
963.00000000,BACKGROUND117,BACKGROUND84,start
965.00000000,BACKGROUND117,BACKGROUND84,end
971.00000000,BACKGROUND4,BACKGROUND83,start
976.00000000,BACKGROUND4,BACKGROUND83,end
992.00000000,BACKGROUND80,BACKGROUND87,start
1003.00000000,BACKGROUND80,BACKGROUND87,end
1210.00000000,BACKGROUND125,BACKGROUND146,start
1215.00000000,BACKGROUND125,BACKGROUND146,end
1219.00000000,BACKGROUND125,BACKGROUND146,start
1226.00000000,BACKGROUND125,BACKGROUND146,end
1273.00000000,BACKGROUND140,BACKGROUND44,start
1275.00000000,BACKGROUND140,BACKGROUND44,end
1280.00000000,BACKGROUND139,BACKGROUND158,start
1282.00000000,BACKGROUND139,BACKGROUND158,end
1364.00000000,BACKGROUND124,BACKGROUND138,start
1383.00000000,BACKGROUND147,BACKGROUND168,start
1384.00000000,BACKGROUND147,BACKGROUND168,end
1427.00000000,BACKGROUND149,BACKGROUND163,start
1428.00000000,BACKGROUND149,BACKGROUND163,end
1444.00000000,BACKGROUND176,BACKGROUND65,start
1446.00000000,BACKGROUND161,BACKGROUND164,start
1446.00000000,BACKGROUND176,BACKGROUND65,end
1448.00000000,BACKGROUND161,BACKGROUND164,end
1512.00000000,BACKGROUND176,BACKGROUND177,start
1514.00000000,BACKGROUND176,BACKGROUND177,end
1531.00000000,BACKGROUND184,BACKGROUND185,start
1608.00000000,BACKGROUND182,BACKGROUND192,start
1610.00000000,BACKGROUND182,BACKGROUND192,end
1616.00000000,BACKGROUND177,BACKGROUND65,start
1656.00000000,BACKGROUND124,BACKGROUND138,end
1689.00000000,BACKGROUND184,BACKGROUND185,end
1701.00000000,BACKGROUND202,BACKGROUND212,start
1702.00000000,BACKGROUND202,BACKGROUND212,end
1737.00000000,BACKGROUND203,BACKGROUND215,start
1738.00000000,BACKGROUND203,BACKGROUND215,end
1795.00000000,BACKGROUND179,BACKGROUND210,start
1797.00000000,BACKGROUND179,BACKGROUND210,end
