# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
260.00000000,BACKGROUND5,DELIVERY1,0.07962352
1417.00000000,DELIVERY6,DELIVERY9,1.62115610
1418.00000000,DELIVERY6,DELIVERY9,1.62115610
1419.00000000,DELIVERY6,DELIVERY9,1.62115610
1420.00000000,DELIVERY6,DELIVERY9,1.62115610
1421.00000000,DELIVERY6,DELIVERY9,1.62115610
1422.00000000,DELIVERY6,DELIVERY9,1.62115610
1423.00000000,DELIVERY6,DELIVERY9,1.62115610
1424.00000000,DELIVERY6,DELIVERY9,1.62115610
1425.00000000,DELIVERY6,DELIVERY9,1.62115610
1476.00000000,BACKGROUND36,BACKGROUND65,0.00178201
1482.00000000,BACKGROUND27,DELIVERY9,1.97314483
1486.00000000,BACKGROUND27,DELIVERY4,0.03975825
1512.00000000,BACKGROUND27,DELIVERY9,0.06972377
1524.00000000,BACKGROUND27,DELIVERY9,0.95578629
1767.00000000,DELIVERY4,DELIVERY8,3.77199968
1801.00000000,DELIVERY12,DELIVERY7,0.00000000
1802.00000000,DELIVERY12,DELIVERY7,0.00000000
1803.00000000,DELIVERY12,DELIVERY7,0.00000000
1804.00000000,DELIVERY12,DELIVERY7,0.00000000
1805.00000000,DELIVERY12,DELIVERY7,0.00000000
1806.00000000,DELIVERY12,DELIVERY7,0.00000000
1807.00000000,DELIVERY12,DELIVERY7,0.00000000
1808.00000000,DELIVERY12,DELIVERY7,0.00000000
1809.00000000,DELIVERY12,DELIVERY7,0.00000000
1810.00000000,DELIVERY12,DELIVERY7,0.00000000
1811.00000000,DELIVERY12,DELIVERY7,0.00000000
1812.00000000,DELIVERY12,DELIVERY7,0.00000000
1813.00000000,DELIVERY12,DELIVERY7,0.00000000
1814.00000000,DELIVERY12,DELIVERY7,0.00000000
1815.00000000,DELIVERY12,DELIVERY7,0.00000000
1816.00000000,DELIVERY12,DELIVERY7,0.00000000
1817.00000000,DELIVERY12,DELIVERY7,0.00000000
1818.00000000,DELIVERY12,DELIVERY7,0.00000000
1819.00000000,DELIVERY12,DELIVERY7,0.00000000
1820.00000000,DELIVERY12,DELIVERY7,0.00000000
1821.00000000,DELIVERY12,DELIVERY7,0.00000000
1822.00000000,DELIVERY12,DELIVERY7,0.00000000
1823.00000000,DELIVERY12,DELIVERY7,0.00000000
1824.00000000,DELIVERY12,DELIVERY7,0.00000000
1825.00000000,DELIVERY12,DELIVERY7,0.00000000
1826.00000000,DELIVERY12,DELIVERY7,0.00000000
1827.00000000,DELIVERY12,DELIVERY7,0.00000000
1828.00000000,DELIVERY12,DELIVERY7,0.00000000
1829.00000000,DELIVERY12,DELIVERY7,0.00000000
1830.00000000,DELIVERY12,DELIVERY7,0.00000000
1831.00000000,DELIVERY12,DELIVERY7,0.00000000
1832.00000000,DELIVERY12,DELIVERY7,0.00000000
1833.00000000,DELIVERY12,DELIVERY7,0.00000000
1834.00000000,DELIVERY12,DELIVERY7,0.00000000
1835.00000000,DELIVERY12,DELIVERY7,0.00000000
1836.00000000,DELIVERY12,DELIVERY7,0.00000000
1837.00000000,DELIVERY12,DELIVERY7,0.00000000
1838.00000000,DELIVERY12,DELIVERY7,0.00000000
1839.00000000,DELIVERY12,DELIVERY7,0.00000000
1840.00000000,DELIVERY12,DELIVERY7,0.00000000
1841.00000000,DELIVERY12,DELIVERY7,0.00000000
1842.00000000,DELIVERY12,DELIVERY7,0.00000000
1843.00000000,DELIVERY12,DELIVERY7,0.00000000
1844.00000000,DELIVERY12,DELIVERY7,0.00000000
1845.00000000,DELIVERY12,DELIVERY7,0.00000000
1846.00000000,DELIVERY12,DELIVERY7,0.00000000
1847.00000000,DELIVERY12,DELIVERY7,0.00000000
1848.00000000,DELIVERY12,DELIVERY7,0.00000000
1849.00000000,DELIVERY12,DELIVERY7,0.00793535
1897.00000000,DELIVERY12,DELIVERY7,0.67681245
1898.00000000,DELIVERY12,DELIVERY7,0.67681245
1899.00000000,DELIVERY12,DELIVERY7,0.67681245
1900.00000000,DELIVERY12,DELIVERY7,0.67681245
1901.00000000,DELIVERY12,DELIVERY7,0.67681245
1902.00000000,DELIVERY12,DELIVERY7,0.67681245
1903.00000000,DELIVERY12,DELIVERY7,0.67681245
1904.00000000,DELIVERY12,DELIVERY7,0.67681245
1905.00000000,DELIVERY12,DELIVERY7,0.67681245
1906.00000000,DELIVERY12,DELIVERY7,0.67681245
1907.00000000,DELIVERY12,DELIVERY7,0.67681245
1908.00000000,DELIVERY12,DELIVERY7,0.58936906
1945.00000000,DELIVERY12,DELIVERY7,0.54068058
1977.00000000,DELIVERY12,DELIVERY7,1.50658455
1990.00000000,BACKGROUND62,DELIVERY7,0.12968235
1991.00000000,BACKGROUND62,DELIVERY12,0.12711291
1993.00000000,DELIVERY11,DELIVERY8,0.19936627
1996.00000000,DELIVERY12,DELIVERY7,0.13034878
1997.00000000,DELIVERY12,DELIVERY7,0.13034878
1998.00000000,DELIVERY12,DELIVERY7,0.13034878
1999.00000000,DELIVERY12,DELIVERY7,0.13034878
2000.00000000,DELIVERY12,DELIVERY7,0.22240494
2013.00000000,BACKGROUND83,BACKGROUND92,0.37922324
2091.00000000,DELIVERY12,DELIVERY7,1.03173631
2093.00000000,DELIVERY12,DELIVERY7,0.01085099
2094.00000000,DELIVERY12,DELIVERY7,0.01085099
2095.00000000,DELIVERY12,DELIVERY7,0.01085099
2096.00000000,DELIVERY12,DELIVERY7,0.01085099
2097.00000000,DELIVERY12,DELIVERY7,0.01085099
2098.00000000,DELIVERY12,DELIVERY7,0.01085099
2099.00000000,DELIVERY12,DELIVERY7,0.01085099
2100.00000000,DELIVERY12,DELIVERY7,0.01085099
2101.00000000,DELIVERY12,DELIVERY7,0.01085099
2102.00000000,DELIVERY12,DELIVERY7,0.01085099
2103.00000000,DELIVERY12,DELIVERY7,0.01085099
2104.00000000,DELIVERY12,DELIVERY7,0.01085099
2105.00000000,DELIVERY12,DELIVERY7,0.01085099
2106.00000000,DELIVERY12,DELIVERY7,0.01085099
2107.00000000,DELIVERY12,DELIVERY7,0.01085099
2108.00000000,DELIVERY12,DELIVERY7,0.01085099
2109.00000000,DELIVERY12,DELIVERY7,0.01085099
2110.00000000,DELIVERY12,DELIVERY7,0.01085099
2111.00000000,DELIVERY12,DELIVERY7,0.01085099
2112.00000000,DELIVERY12,DELIVERY7,0.01085099
2113.00000000,DELIVERY12,DELIVERY7,0.01085099
2114.00000000,DELIVERY12,DELIVERY7,0.01085099
2115.00000000,DELIVERY12,DELIVERY7,0.01085099
2116.00000000,DELIVERY12,DELIVERY7,0.01085099
2117.00000000,DELIVERY12,DELIVERY7,0.01085099
2118.00000000,DELIVERY12,DELIVERY7,0.01085099
2119.00000000,DELIVERY12,DELIVERY7,0.01085099
2120.00000000,DELIVERY12,DELIVERY7,0.01085099
2121.00000000,DELIVERY12,DELIVERY7,0.01085099
2126.00000000,DELIVERY12,DELIVERY7,0.55177820
2217.00000000,BACKGROUND100,BACKGROUND91,4.72404464
2378.00000000,BACKGROUND78,BACKGROUND97,0.42105509
2474.00000000,BACKGROUND88,DELIVERY18,2.25955786
2551.00000000,BACKGROUND109,BACKGROUND116,0.00274549
2579.00000000,DELIVERY10,DELIVERY18,0.00854949
2596.00000000,DELIVERY18,DELIVERY8,0.02567662
2701.00000000,DELIVERY17,DELIVERY21,0.00000000
2701.00000000,DELIVERY20,DELIVERY23,0.00000000
2702.00000000,DELIVERY17,DELIVERY21,0.00000000
2702.00000000,DELIVERY20,DELIVERY23,0.00000000
2703.00000000,DELIVERY17,DELIVERY21,0.00000000
2703.00000000,DELIVERY20,DELIVERY23,0.00000000
2704.00000000,DELIVERY17,DELIVERY21,0.00000000
2704.00000000,DELIVERY20,DELIVERY23,0.00000000
2705.00000000,DELIVERY17,DELIVERY21,0.00000000
2705.00000000,DELIVERY20,DELIVERY23,0.00000000
2706.00000000,DELIVERY17,DELIVERY21,0.00000000
2706.00000000,DELIVERY20,DELIVERY23,0.00000000
2707.00000000,DELIVERY17,DELIVERY21,0.00000000
2707.00000000,DELIVERY20,DELIVERY23,0.00000000
2708.00000000,DELIVERY17,DELIVERY21,0.00000000
2708.00000000,DELIVERY20,DELIVERY23,0.00000000
2709.00000000,DELIVERY17,DELIVERY21,0.00000000
2709.00000000,DELIVERY20,DELIVERY23,0.00000000
2710.00000000,DELIVERY17,DELIVERY21,0.00000000
2710.00000000,DELIVERY20,DELIVERY23,0.00000000
2711.00000000,DELIVERY17,DELIVERY21,0.00000000
2711.00000000,DELIVERY20,DELIVERY23,0.00000000
2712.00000000,DELIVERY17,DELIVERY21,0.00000000
2712.00000000,DELIVERY20,DELIVERY23,0.00000000
2713.00000000,DELIVERY15,DELIVERY17,0.41054388
2713.00000000,DELIVERY15,DELIVERY21,0.41054388
2713.00000000,DELIVERY17,DELIVERY21,0.00000000
2713.00000000,DELIVERY20,DELIVERY23,0.00000000
2714.00000000,DELIVERY15,DELIVERY17,2.87297661
2714.00000000,DELIVERY15,DELIVERY21,2.87297661
2714.00000000,DELIVERY17,DELIVERY21,0.00000000
2714.00000000,DELIVERY20,DELIVERY23,0.00000000
2715.00000000,DELIVERY17,DELIVERY21,0.00000000
2715.00000000,DELIVERY20,DELIVERY23,0.00000000
2716.00000000,DELIVERY17,DELIVERY21,0.00000000
2716.00000000,DELIVERY20,DELIVERY23,0.00000000
2717.00000000,DELIVERY17,DELIVERY21,0.00000000
2717.00000000,DELIVERY20,DELIVERY23,0.00000000
2718.00000000,DELIVERY17,DELIVERY21,0.00000000
2719.00000000,DELIVERY17,DELIVERY21,0.00000000
2720.00000000,DELIVERY17,DELIVERY21,0.00000000
2721.00000000,DELIVERY17,DELIVERY21,0.00000000
2721.00000000,DELIVERY20,DELIVERY23,0.00000000
2722.00000000,DELIVERY17,DELIVERY21,0.00000000
2722.00000000,DELIVERY20,DELIVERY23,0.00000000
2723.00000000,DELIVERY17,DELIVERY21,0.00000000
2723.00000000,DELIVERY20,DELIVERY23,0.00000000
2724.00000000,DELIVERY17,DELIVERY21,0.00000000
2724.00000000,DELIVERY20,DELIVERY23,0.00000000
2725.00000000,DELIVERY17,DELIVERY21,0.00000000
2725.00000000,DELIVERY20,DELIVERY23,0.00000000
2726.00000000,DELIVERY17,DELIVERY21,0.00000000
2726.00000000,DELIVERY20,DELIVERY23,0.00000000
2727.00000000,DELIVERY17,DELIVERY21,0.00000000
2727.00000000,DELIVERY20,DELIVERY23,0.00000000
2728.00000000,DELIVERY17,DELIVERY21,0.00000000
2728.00000000,DELIVERY20,DELIVERY23,0.00000000
2729.00000000,DELIVERY17,DELIVERY21,0.00000000
2729.00000000,DELIVERY20,DELIVERY23,0.00000000
2730.00000000,DELIVERY17,DELIVERY21,0.00000000
2730.00000000,DELIVERY20,DELIVERY23,0.00000000
2731.00000000,DELIVERY17,DELIVERY21,0.00000000
2731.00000000,DELIVERY20,DELIVERY23,0.00000000
2732.00000000,DELIVERY17,DELIVERY21,0.00000000
2732.00000000,DELIVERY20,DELIVERY23,0.00000000
2733.00000000,DELIVERY17,DELIVERY21,0.00000000
2733.00000000,DELIVERY20,DELIVERY23,0.00000000
2734.00000000,DELIVERY17,DELIVERY21,0.00000000
2734.00000000,DELIVERY20,DELIVERY23,0.00000000
2735.00000000,DELIVERY17,DELIVERY21,0.00000000
2735.00000000,DELIVERY20,DELIVERY23,0.00000000
2736.00000000,DELIVERY17,DELIVERY21,0.00000000
2736.00000000,DELIVERY20,DELIVERY23,0.00000000
2737.00000000,DELIVERY17,DELIVERY21,0.00000000
2737.00000000,DELIVERY20,DELIVERY23,0.00000000
2738.00000000,DELIVERY17,DELIVERY21,0.00000000
2738.00000000,DELIVERY20,DELIVERY23,0.00000000
2739.00000000,DELIVERY17,DELIVERY21,0.00000000
2739.00000000,DELIVERY20,DELIVERY23,0.00000000
2740.00000000,DELIVERY17,DELIVERY21,0.00000000
2740.00000000,DELIVERY20,DELIVERY23,0.00000000
2741.00000000,DELIVERY17,DELIVERY21,0.00000000
2741.00000000,DELIVERY20,DELIVERY23,0.00000000
2742.00000000,DELIVERY17,DELIVERY21,0.00000000
2742.00000000,DELIVERY20,DELIVERY23,0.00000000
2743.00000000,DELIVERY17,DELIVERY21,0.00000000
2743.00000000,DELIVERY20,DELIVERY23,0.00000000
2744.00000000,DELIVERY17,DELIVERY21,0.00000000
2744.00000000,DELIVERY20,DELIVERY23,0.00000000
2745.00000000,DELIVERY17,DELIVERY21,0.00000000
2745.00000000,DELIVERY20,DELIVERY23,0.00000000
2746.00000000,DELIVERY17,DELIVERY21,0.00000000
2746.00000000,DELIVERY20,DELIVERY23,0.00000000
2747.00000000,DELIVERY17,DELIVERY21,0.00000000
2747.00000000,DELIVERY20,DELIVERY23,0.00000000
2748.00000000,DELIVERY17,DELIVERY21,0.00000000
2748.00000000,DELIVERY20,DELIVERY23,0.00000000
2749.00000000,DELIVERY17,DELIVERY21,0.00000000
2749.00000000,DELIVERY20,DELIVERY23,0.00000000
2750.00000000,DELIVERY17,DELIVERY21,0.00000000
2750.00000000,DELIVERY20,DELIVERY23,0.00000000
2751.00000000,DELIVERY17,DELIVERY21,0.00000000
2751.00000000,DELIVERY20,DELIVERY23,0.00000000
2752.00000000,DELIVERY17,DELIVERY21,0.00000000
2752.00000000,DELIVERY20,DELIVERY23,0.00000000
2753.00000000,DELIVERY17,DELIVERY21,0.00000000
2753.00000000,DELIVERY20,DELIVERY23,0.00000000
2754.00000000,DELIVERY17,DELIVERY21,0.00000000
2754.00000000,DELIVERY20,DELIVERY23,0.00000000
2755.00000000,DELIVERY17,DELIVERY21,0.00000000
2755.00000000,DELIVERY20,DELIVERY23,0.00000000
2756.00000000,DELIVERY17,DELIVERY21,0.00000000
2756.00000000,DELIVERY20,DELIVERY23,0.00000000
2757.00000000,DELIVERY17,DELIVERY21,0.00000000
2757.00000000,DELIVERY20,DELIVERY23,0.00000000
2758.00000000,DELIVERY17,DELIVERY21,0.00000000
2758.00000000,DELIVERY20,DELIVERY23,0.00000000
2759.00000000,DELIVERY17,DELIVERY21,0.00000000
2759.00000000,DELIVERY20,DELIVERY23,0.00000000
2760.00000000,DELIVERY17,DELIVERY21,0.00000000
2760.00000000,DELIVERY20,DELIVERY23,0.00000000
2761.00000000,DELIVERY17,DELIVERY21,0.00000000
2761.00000000,DELIVERY20,DELIVERY23,0.00000000
2762.00000000,DELIVERY17,DELIVERY21,0.00000000
2763.00000000,DELIVERY17,DELIVERY21,0.00000000
2764.00000000,DELIVERY17,DELIVERY21,0.00000000
2765.00000000,DELIVERY17,DELIVERY21,0.00000000
2766.00000000,DELIVERY17,DELIVERY21,0.00000000
2767.00000000,DELIVERY17,DELIVERY21,0.00000000
2768.00000000,DELIVERY17,DELIVERY21,0.00000000
2769.00000000,DELIVERY17,DELIVERY21,0.00000000
2769.00000000,DELIVERY20,DELIVERY23,0.00000000
2770.00000000,DELIVERY17,DELIVERY21,0.00000000
2770.00000000,DELIVERY20,DELIVERY23,0.00000000
2771.00000000,DELIVERY17,DELIVERY21,0.00000000
2771.00000000,DELIVERY20,DELIVERY23,0.00000000
2772.00000000,DELIVERY17,DELIVERY21,0.00000000
2772.00000000,DELIVERY20,DELIVERY23,0.00000000
2773.00000000,DELIVERY17,DELIVERY21,0.00000000
2773.00000000,DELIVERY20,DELIVERY23,0.00000000
2774.00000000,DELIVERY17,DELIVERY21,0.00000000
2774.00000000,DELIVERY20,DELIVERY23,0.00000000
2775.00000000,DELIVERY17,DELIVERY21,0.00000000
2775.00000000,DELIVERY20,DELIVERY23,0.00000000
2776.00000000,DELIVERY17,DELIVERY21,0.00000000
2776.00000000,DELIVERY20,DELIVERY23,0.00000000
2777.00000000,DELIVERY17,DELIVERY21,0.00000000
2777.00000000,DELIVERY20,DELIVERY23,0.00000000
2778.00000000,DELIVERY17,DELIVERY21,0.00000000
2778.00000000,DELIVERY20,DELIVERY23,0.00000012
2779.00000000,DELIVERY17,DELIVERY21,0.00000000
2780.00000000,DELIVERY17,DELIVERY21,0.00000000
2781.00000000,DELIVERY17,DELIVERY21,0.00000000
2782.00000000,DELIVERY17,DELIVERY21,0.00000000
2783.00000000,DELIVERY17,DELIVERY21,0.00000000
2784.00000000,DELIVERY17,DELIVERY21,0.00000000
2785.00000000,DELIVERY17,DELIVERY21,0.00000000
2786.00000000,DELIVERY17,DELIVERY21,0.00000000
2787.00000000,DELIVERY17,DELIVERY21,0.00000000
2788.00000000,DELIVERY17,DELIVERY21,0.00000000
2789.00000000,DELIVERY17,DELIVERY21,0.00000000
2790.00000000,DELIVERY17,DELIVERY21,0.00000000
2791.00000000,DELIVERY17,DELIVERY21,0.00000000
2792.00000000,DELIVERY17,DELIVERY21,0.00000000
2793.00000000,DELIVERY17,DELIVERY21,0.00000000
2794.00000000,DELIVERY17,DELIVERY21,0.00000000
2795.00000000,DELIVERY17,DELIVERY21,0.00000000
2796.00000000,DELIVERY17,DELIVERY21,0.00000000
2797.00000000,DELIVERY17,DELIVERY21,0.00000000
2798.00000000,DELIVERY17,DELIVERY21,0.00000000
2799.00000000,DELIVERY17,DELIVERY21,0.00000000
2799.00000000,DELIVERY14,DELIVERY16,0.64392386
2800.00000000,DELIVERY17,DELIVERY21,0.00000000
2801.00000000,DELIVERY17,DELIVERY21,0.00000000
2802.00000000,DELIVERY17,DELIVERY21,0.00000000
2803.00000000,DELIVERY17,DELIVERY21,0.00000000
2804.00000000,DELIVERY17,DELIVERY21,0.00000000
2805.00000000,DELIVERY17,DELIVERY21,0.00000000
2806.00000000,DELIVERY17,DELIVERY21,0.00000000
2807.00000000,DELIVERY17,DELIVERY21,0.00000000
2808.00000000,DELIVERY17,DELIVERY21,0.00000000
2809.00000000,DELIVERY17,DELIVERY21,0.00000000
2810.00000000,DELIVERY17,DELIVERY21,0.00000000
2811.00000000,DELIVERY17,DELIVERY21,0.00000000
2812.00000000,DELIVERY17,DELIVERY21,0.00000000
2813.00000000,DELIVERY17,DELIVERY21,0.00000000
2814.00000000,DELIVERY17,DELIVERY21,0.00000000
2815.00000000,DELIVERY17,DELIVERY21,0.00000000
2816.00000000,DELIVERY17,DELIVERY21,0.00000000
2817.00000000,DELIVERY17,DELIVERY21,0.00000000
2818.00000000,DELIVERY17,DELIVERY21,0.00000000
2819.00000000,DELIVERY17,DELIVERY21,0.00000000
2820.00000000,DELIVERY17,DELIVERY21,0.00000000
2821.00000000,DELIVERY17,DELIVERY21,0.00000000
2821.00000000,DELIVERY14,DELIVERY18,0.00738898
2822.00000000,DELIVERY17,DELIVERY21,0.00000000
2823.00000000,DELIVERY17,DELIVERY21,0.00000000
2824.00000000,DELIVERY17,DELIVERY21,0.00000000
2825.00000000,DELIVERY17,DELIVERY21,0.00000000
2826.00000000,DELIVERY17,DELIVERY21,0.00000000
2827.00000000,DELIVERY17,DELIVERY21,0.00000000
2828.00000000,DELIVERY17,DELIVERY21,0.00000000
2829.00000000,DELIVERY17,DELIVERY21,0.00000000
2830.00000000,DELIVERY17,DELIVERY21,0.00000000
2831.00000000,DELIVERY17,DELIVERY21,0.00000000
2832.00000000,DELIVERY17,DELIVERY21,0.00000000
2833.00000000,DELIVERY17,DELIVERY21,0.00000000
2834.00000000,DELIVERY17,DELIVERY21,0.00000000
2835.00000000,DELIVERY17,DELIVERY21,0.00000000
2836.00000000,DELIVERY17,DELIVERY21,0.00000000
2837.00000000,DELIVERY17,DELIVERY21,0.00000000
2838.00000000,DELIVERY17,DELIVERY21,0.00000000
2839.00000000,DELIVERY17,DELIVERY21,0.00000000
2840.00000000,DELIVERY17,DELIVERY21,0.00000000
2841.00000000,DELIVERY17,DELIVERY21,0.00000000
2842.00000000,DELIVERY17,DELIVERY21,0.00000000
2843.00000000,DELIVERY17,DELIVERY21,0.00000000
2844.00000000,DELIVERY17,DELIVERY21,0.00000000
2845.00000000,DELIVERY17,DELIVERY21,0.00000000
2846.00000000,DELIVERY17,DELIVERY21,0.00000000
2847.00000000,DELIVERY17,DELIVERY21,0.00000000
2848.00000000,DELIVERY17,DELIVERY21,0.00000000
2849.00000000,DELIVERY17,DELIVERY21,0.00000000
2850.00000000,DELIVERY17,DELIVERY21,0.00000000
2851.00000000,DELIVERY17,DELIVERY21,0.00000000
2852.00000000,DELIVERY17,DELIVERY21,0.00000000
2853.00000000,DELIVERY17,DELIVERY21,0.00000000
2854.00000000,DELIVERY17,DELIVERY21,0.00000000
2855.00000000,DELIVERY17,DELIVERY21,0.00000000
2855.00000000,BACKGROUND127,DELIVERY16,4.82493149
2856.00000000,DELIVERY17,DELIVERY21,0.00000000
2857.00000000,DELIVERY17,DELIVERY21,0.00000000
2858.00000000,DELIVERY17,DELIVERY21,0.00000000
2859.00000000,DELIVERY17,DELIVERY21,0.00000000
2860.00000000,DELIVERY17,DELIVERY21,0.00000000
2861.00000000,DELIVERY17,DELIVERY21,0.00000000
2862.00000000,DELIVERY17,DELIVERY21,0.00000000
2863.00000000,DELIVERY17,DELIVERY21,0.00000000
2864.00000000,DELIVERY17,DELIVERY21,0.00000000
2865.00000000,DELIVERY17,DELIVERY21,0.00000000
2866.00000000,DELIVERY17,DELIVERY21,0.00000000
2867.00000000,DELIVERY17,DELIVERY21,0.00000000
2868.00000000,DELIVERY17,DELIVERY21,0.00000000
2869.00000000,DELIVERY17,DELIVERY21,0.00000000
2870.00000000,DELIVERY17,DELIVERY21,0.00000000
2871.00000000,DELIVERY17,DELIVERY21,0.00000000
2872.00000000,DELIVERY17,DELIVERY21,0.00000000
2873.00000000,DELIVERY17,DELIVERY21,0.00000000
2874.00000000,DELIVERY17,DELIVERY21,0.00000000
2875.00000000,DELIVERY17,DELIVERY21,0.00000000
2876.00000000,DELIVERY17,DELIVERY21,0.00000000
2877.00000000,DELIVERY17,DELIVERY21,0.00000000
2878.00000000,DELIVERY17,DELIVERY21,0.00000000
2879.00000000,DELIVERY17,DELIVERY21,0.00000000
2880.00000000,DELIVERY17,DELIVERY21,0.00000000
2880.00000000,DELIVERY18,DELIVERY20,16.21230713
2881.00000000,DELIVERY17,DELIVERY21,0.00000000
2882.00000000,DELIVERY17,DELIVERY21,0.00000000
2883.00000000,DELIVERY17,DELIVERY21,0.00000000
2884.00000000,DELIVERY17,DELIVERY21,0.00000000
2885.00000000,DELIVERY17,DELIVERY21,0.00000000
2886.00000000,DELIVERY17,DELIVERY21,0.00000000
2887.00000000,DELIVERY17,DELIVERY21,0.00000000
2888.00000000,DELIVERY17,DELIVERY21,0.00000000
2889.00000000,DELIVERY17,DELIVERY21,0.00000000
2890.00000000,DELIVERY17,DELIVERY21,0.00000000
2891.00000000,DELIVERY17,DELIVERY21,0.00000000
2892.00000000,DELIVERY17,DELIVERY21,0.00000000
2893.00000000,DELIVERY17,DELIVERY21,0.00000000
2894.00000000,DELIVERY17,DELIVERY21,0.00000000
2895.00000000,DELIVERY17,DELIVERY21,0.00000000
2896.00000000,DELIVERY17,DELIVERY21,0.00000000
2897.00000000,DELIVERY17,DELIVERY21,0.00000000
2898.00000000,DELIVERY17,DELIVERY21,0.00000000
2899.00000000,DELIVERY17,DELIVERY21,0.00000000
2900.00000000,DELIVERY17,DELIVERY21,0.00000000
2901.00000000,DELIVERY17,DELIVERY21,0.00000000
2902.00000000,DELIVERY17,DELIVERY21,0.00000000
2903.00000000,DELIVERY17,DELIVERY21,0.00000000
2904.00000000,DELIVERY17,DELIVERY21,0.00000000
2905.00000000,DELIVERY17,DELIVERY21,0.00000000
2906.00000000,DELIVERY17,DELIVERY21,0.00000000
2906.00000000,BACKGROUND119,BACKGROUND141,0.53466595
2907.00000000,DELIVERY17,DELIVERY21,0.00000000
2908.00000000,DELIVERY17,DELIVERY21,0.00000000
2909.00000000,DELIVERY17,DELIVERY21,0.00000000
2910.00000000,DELIVERY17,DELIVERY21,0.00000000
2911.00000000,DELIVERY17,DELIVERY21,0.00000000
2912.00000000,DELIVERY17,DELIVERY21,0.00000000
2913.00000000,DELIVERY17,DELIVERY21,0.00000000
2914.00000000,DELIVERY17,DELIVERY21,0.00000000
2915.00000000,DELIVERY17,DELIVERY21,0.00000000
2916.00000000,DELIVERY17,DELIVERY21,0.00000000
2917.00000000,DELIVERY17,DELIVERY21,0.00000000
2918.00000000,DELIVERY17,DELIVERY21,0.00000000
2919.00000000,DELIVERY17,DELIVERY21,0.00000000
2920.00000000,DELIVERY17,DELIVERY21,0.00000000
2921.00000000,DELIVERY17,DELIVERY21,0.00000000
2922.00000000,DELIVERY17,DELIVERY21,0.00000000
2923.00000000,DELIVERY17,DELIVERY21,0.00000000
2924.00000000,DELIVERY17,DELIVERY21,0.00000000
2925.00000000,DELIVERY17,DELIVERY21,0.00000000
2926.00000000,DELIVERY17,DELIVERY21,0.00000000
2927.00000000,DELIVERY17,DELIVERY21,0.00000000
2928.00000000,DELIVERY17,DELIVERY21,0.00000000
2929.00000000,DELIVERY17,DELIVERY21,0.00000000
2930.00000000,DELIVERY17,DELIVERY21,0.00000000
2931.00000000,DELIVERY17,DELIVERY21,0.00000000
2932.00000000,DELIVERY17,DELIVERY21,0.00000000
2933.00000000,DELIVERY17,DELIVERY21,0.00000000
2934.00000000,DELIVERY17,DELIVERY21,0.00000000
2935.00000000,DELIVERY17,DELIVERY21,0.00000000
2936.00000000,DELIVERY17,DELIVERY21,0.00000000
2937.00000000,DELIVERY17,DELIVERY21,0.00000000
