# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
219.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,start
228.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,end
236.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
282.00000000,BACKGROUND18,BACKGROUND5,start
283.00000000,BACKGROUND18,BACKGROUND5,end
389.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,start
404.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,end
482.00000000,BACKGROUND24,BACKGROUND37,start
483.00000000,BACKGROUND24,BACKGROUND37,end
507.00000000,BACKGROUND39,BACKGROUND50,start
508.00000000,BACKGROUND39,BACKGROUND50,end
528.00000000,BACKGROUND55,SURVEILLANCE_HELICOPTER,start
529.00000000,BACKGROUND55,SURVEILLANCE_HELICOPTER,end
531.00000000,BACKGROUND48,BACKGROUND62,start
533.00000000,BACKGROUND48,BACKGROUND62,end
563.00000000,BACKGROUND44,BACKGROUND48,start
566.00000000,BACKGROUND44,BACKGROUND48,end
580.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
588.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
779.00000000,BACKGROUND6,BACKGROUND74,start
804.00000000,BACKGROUND61,BACKGROUND86,start
806.00000000,BACKGROUND61,BACKGROUND86,end
850.00000000,BACKGROUND77,BACKGROUND90,start
852.00000000,BACKGROUND77,BACKGROUND90,end
868.00000000,BACKGROUND6,BACKGROUND74,end
872.00000000,BACKGROUND6,BACKGROUND74,start
877.00000000,BACKGROUND110,BACKGROUND87,start
879.00000000,BACKGROUND110,BACKGROUND87,end
908.00000000,BACKGROUND6,BACKGROUND74,end
953.00000000,BACKGROUND108,BACKGROUND96,start
956.00000000,BACKGROUND108,BACKGROUND96,end
971.00000000,BACKGROUND121,BACKGROUND87,start
972.00000000,BACKGROUND121,BACKGROUND87,end
1018.00000000,BACKGROUND109,BACKGROUND76,start
1020.00000000,BACKGROUND109,BACKGROUND76,end
1044.00000000,BACKGROUND105,BACKGROUND128,start
1045.00000000,BACKGROUND105,BACKGROUND128,end
1065.00000000,BACKGROUND127,BACKGROUND97,start
1066.00000000,BACKGROUND127,BACKGROUND97,end
1098.00000000,BACKGROUND130,BACKGROUND138,start
1099.00000000,BACKGROUND130,BACKGROUND138,end
1220.00000000,BACKGROUND141,BACKGROUND153,start
1222.00000000,BACKGROUND141,BACKGROUND153,end
1267.00000000,BACKGROUND141,BACKGROUND148,start
1269.00000000,BACKGROUND141,BACKGROUND148,end
1281.00000000,BACKGROUND125,BACKGROUND156,start
1282.00000000,BACKGROUND146,BACKGROUND148,start
1282.00000000,BACKGROUND125,BACKGROUND156,end
1283.00000000,BACKGROUND146,BACKGROUND148,end
1294.00000000,BACKGROUND129,BACKGROUND150,start
1294.00000000,BACKGROUND146,BACKGROUND48,start
1295.00000000,BACKGROUND129,BACKGROUND150,end
1295.00000000,BACKGROUND146,BACKGROUND48,end
1312.00000000,BACKGROUND129,BACKGROUND156,start
1314.00000000,BACKGROUND129,BACKGROUND156,end
1345.00000000,BACKGROUND124,BACKGROUND166,start
1352.00000000,BACKGROUND124,BACKGROUND166,end
1411.00000000,BACKGROUND143,BACKGROUND151,start
1412.00000000,BACKGROUND143,BACKGROUND151,end
1442.00000000,BACKGROUND161,BACKGROUND174,start
1444.00000000,BACKGROUND161,BACKGROUND174,end
1589.00000000,BACKGROUND143,BACKGROUND170,start
1590.00000000,BACKGROUND143,BACKGROUND170,end
1592.00000000,BACKGROUND136,BACKGROUND189,start
1617.00000000,BACKGROUND188,BACKGROUND192,start
1618.00000000,BACKGROUND188,BACKGROUND192,end
1667.00000000,BACKGROUND181,BACKGROUND199,start
1669.00000000,BACKGROUND181,BACKGROUND199,end
1681.00000000,BACKGROUND136,BACKGROUND189,end
1690.00000000,BACKGROUND136,BACKGROUND189,start
1695.00000000,BACKGROUND136,BACKGROUND189,end
1743.00000000,BACKGROUND189,BACKGROUND198,start
1746.00000000,BACKGROUND189,BACKGROUND198,end
