# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
906.00000000,DELIVERY1,DELIVERY5,0.68775021
2236.00000000,DELIVERY12,DELIVERY14,0.00000000
2236.00000000,DELIVERY12,DELIVERY17,0.00000000
2236.00000000,DELIVERY14,DELIVERY17,0.00000000
2237.00000000,DELIVERY12,DELIVERY14,0.00000000
2237.00000000,DELIVERY12,DELIVERY17,0.00000000
2237.00000000,DELIVERY14,DELIVERY17,0.00000000
2238.00000000,DELIVERY12,DELIVERY14,0.00000000
2238.00000000,DELIVERY12,DELIVERY17,0.00000000
2238.00000000,DELIVERY14,DELIVERY17,0.00000000
2239.00000000,DELIVERY12,DELIVERY14,0.00000000
2239.00000000,DELIVERY12,DELIVERY17,0.00000000
2239.00000000,DELIVERY14,DELIVERY17,0.00000000
2240.00000000,DELIVERY12,DELIVERY14,0.00000000
2240.00000000,DELIVERY12,DELIVERY17,0.00000000
2240.00000000,DELIVERY14,DELIVERY17,0.00000000
2241.00000000,DELIVERY12,DELIVERY14,0.00000000
2241.00000000,DELIVERY12,DELIVERY17,0.00000000
2241.00000000,DELIVERY14,DELIVERY17,0.00000000
2242.00000000,DELIVERY12,DELIVERY14,0.00000000
2242.00000000,DELIVERY12,DELIVERY17,0.00000000
2242.00000000,DELIVERY14,DELIVERY17,0.00000000
2243.00000000,DELIVERY12,DELIVERY14,0.00000000
2243.00000000,DELIVERY12,DELIVERY17,0.00000000
2243.00000000,DELIVERY14,DELIVERY17,0.00000000
2244.00000000,DELIVERY12,DELIVERY14,0.00000000
2244.00000000,DELIVERY12,DELIVERY17,0.00000000
2244.00000000,DELIVERY14,DELIVERY17,0.00000000
2245.00000000,DELIVERY12,DELIVERY14,0.00000000
2245.00000000,DELIVERY12,DELIVERY17,0.00000000
2245.00000000,DELIVERY14,DELIVERY17,0.00000000
2246.00000000,DELIVERY12,DELIVERY14,0.00000000
2246.00000000,DELIVERY12,DELIVERY17,0.00000000
2246.00000000,DELIVERY14,DELIVERY17,0.00000000
2247.00000000,DELIVERY12,DELIVERY14,0.00000000
2247.00000000,DELIVERY12,DELIVERY17,0.00000000
2247.00000000,DELIVERY14,DELIVERY17,0.00000000
2248.00000000,DELIVERY12,DELIVERY14,0.00000000
2248.00000000,DELIVERY12,DELIVERY17,0.00000000
2248.00000000,DELIVERY14,DELIVERY17,0.00000000
2249.00000000,DELIVERY12,DELIVERY14,0.00000000
2249.00000000,DELIVERY12,DELIVERY17,0.00000000
2249.00000000,DELIVERY14,DELIVERY17,0.00000000
2250.00000000,DELIVERY12,DELIVERY14,0.00000000
2250.00000000,DELIVERY12,DELIVERY17,0.00000000
2250.00000000,DELIVERY14,DELIVERY17,0.00000000
2251.00000000,DELIVERY12,DELIVERY14,0.00000000
2251.00000000,DELIVERY12,DELIVERY17,0.00000000
2251.00000000,DELIVERY14,DELIVERY17,0.00000000
2252.00000000,DELIVERY12,DELIVERY14,0.00000000
2252.00000000,DELIVERY12,DELIVERY17,0.00000000
2252.00000000,DELIVERY14,DELIVERY17,0.00000000
2253.00000000,DELIVERY12,DELIVERY14,0.00000000
2253.00000000,DELIVERY12,DELIVERY17,0.00000000
2253.00000000,DELIVERY14,DELIVERY17,0.00000000
2254.00000000,DELIVERY12,DELIVERY14,0.00000000
2254.00000000,DELIVERY12,DELIVERY17,0.00000000
2254.00000000,DELIVERY14,DELIVERY17,0.00000000
2255.00000000,DELIVERY12,DELIVERY14,0.00000000
2255.00000000,DELIVERY12,DELIVERY17,0.00000000
2255.00000000,DELIVERY14,DELIVERY17,0.00000000
2256.00000000,DELIVERY12,DELIVERY14,0.00000000
2256.00000000,DELIVERY12,DELIVERY17,0.00000000
2256.00000000,DELIVERY14,DELIVERY17,0.00000000
2257.00000000,DELIVERY12,DELIVERY14,0.00000000
2257.00000000,DELIVERY12,DELIVERY17,0.00000000
2257.00000000,DELIVERY14,DELIVERY17,0.00000000
2258.00000000,DELIVERY12,DELIVERY14,0.00000000
2258.00000000,DELIVERY12,DELIVERY17,0.00000000
2258.00000000,DELIVERY14,DELIVERY17,0.00000000
2259.00000000,DELIVERY12,DELIVERY14,0.00000000
2259.00000000,DELIVERY12,DELIVERY17,0.00000000
2259.00000000,DELIVERY14,DELIVERY17,0.00000000
2260.00000000,DELIVERY12,DELIVERY14,0.00000000
2260.00000000,DELIVERY12,DELIVERY17,0.00000000
2260.00000000,DELIVERY14,DELIVERY17,0.00000000
2261.00000000,DELIVERY12,DELIVERY14,0.00000000
2261.00000000,DELIVERY12,DELIVERY17,0.00000000
2261.00000000,DELIVERY14,DELIVERY17,0.00000000
2262.00000000,DELIVERY12,DELIVERY14,0.00000000
2262.00000000,DELIVERY12,DELIVERY17,0.00000000
2262.00000000,DELIVERY14,DELIVERY17,0.00000000
2263.00000000,DELIVERY12,DELIVERY14,0.00000000
2263.00000000,DELIVERY12,DELIVERY17,0.00000000
2263.00000000,DELIVERY14,DELIVERY17,0.00000000
2264.00000000,DELIVERY12,DELIVERY14,0.00000000
2264.00000000,DELIVERY12,DELIVERY17,0.00000000
2264.00000000,DELIVERY14,DELIVERY17,0.00000000
2265.00000000,DELIVERY12,DELIVERY14,0.00000000
2265.00000000,DELIVERY12,DELIVERY17,0.00000000
2265.00000000,DELIVERY14,DELIVERY17,0.00000000
2266.00000000,DELIVERY12,DELIVERY14,0.00000000
2266.00000000,DELIVERY12,DELIVERY17,0.00000000
2266.00000000,DELIVERY14,DELIVERY17,0.00000000
2267.00000000,DELIVERY12,DELIVERY14,0.00000000
2267.00000000,DELIVERY12,DELIVERY17,0.00000000
2267.00000000,DELIVERY14,DELIVERY17,0.00000000
2268.00000000,DELIVERY12,DELIVERY14,0.00000000
2268.00000000,DELIVERY12,DELIVERY17,0.00000000
2268.00000000,DELIVERY14,DELIVERY17,0.00000000
2269.00000000,DELIVERY12,DELIVERY14,0.00000000
2269.00000000,DELIVERY12,DELIVERY17,0.00000000
2269.00000000,DELIVERY14,DELIVERY17,0.00000000
2270.00000000,DELIVERY12,DELIVERY14,0.00000000
2270.00000000,DELIVERY12,DELIVERY17,0.00000000
2270.00000000,DELIVERY14,DELIVERY17,0.00000000
2271.00000000,DELIVERY12,DELIVERY14,0.00000000
2271.00000000,DELIVERY12,DELIVERY17,0.00000000
2271.00000000,DELIVERY14,DELIVERY17,0.00000000
2272.00000000,DELIVERY12,DELIVERY14,0.00000000
2272.00000000,DELIVERY12,DELIVERY17,0.00000000
2272.00000000,DELIVERY14,DELIVERY17,0.00000000
2273.00000000,DELIVERY12,DELIVERY14,0.00000000
2273.00000000,DELIVERY12,DELIVERY17,0.00000000
2273.00000000,DELIVERY14,DELIVERY17,0.00000000
2274.00000000,DELIVERY12,DELIVERY14,0.00000000
2274.00000000,DELIVERY12,DELIVERY17,0.00000000
2274.00000000,DELIVERY14,DELIVERY17,0.00000000
2275.00000000,DELIVERY12,DELIVERY14,0.00000000
2275.00000000,DELIVERY12,DELIVERY17,0.00000000
2275.00000000,DELIVERY14,DELIVERY17,0.00000000
2276.00000000,DELIVERY12,DELIVERY14,0.00000000
2276.00000000,DELIVERY12,DELIVERY17,0.00000000
2276.00000000,DELIVERY14,DELIVERY17,0.00000000
2277.00000000,DELIVERY12,DELIVERY14,0.00000000
2277.00000000,DELIVERY12,DELIVERY17,0.00000000
2277.00000000,DELIVERY14,DELIVERY17,0.00000000
2278.00000000,DELIVERY12,DELIVERY14,0.00000000
2278.00000000,DELIVERY12,DELIVERY17,0.00000000
2278.00000000,DELIVERY14,DELIVERY17,0.00000000
2279.00000000,DELIVERY12,DELIVERY14,0.00000000
2279.00000000,DELIVERY12,DELIVERY17,0.00000000
2279.00000000,DELIVERY14,DELIVERY17,0.00000000
2280.00000000,DELIVERY12,DELIVERY14,0.00000000
2280.00000000,DELIVERY12,DELIVERY17,0.00000000
2280.00000000,DELIVERY14,DELIVERY17,0.00000000
2281.00000000,DELIVERY12,DELIVERY14,0.00000000
2281.00000000,DELIVERY12,DELIVERY17,0.00000000
2281.00000000,DELIVERY14,DELIVERY17,0.00000000
2282.00000000,DELIVERY12,DELIVERY14,0.00000000
2282.00000000,DELIVERY12,DELIVERY17,0.00000000
2282.00000000,DELIVERY14,DELIVERY17,0.00000000
2283.00000000,DELIVERY12,DELIVERY14,0.00000000
2283.00000000,DELIVERY12,DELIVERY17,0.00000000
2283.00000000,DELIVERY14,DELIVERY17,0.00000000
2284.00000000,DELIVERY12,DELIVERY14,0.00000000
2284.00000000,DELIVERY12,DELIVERY17,0.00000000
2284.00000000,DELIVERY14,DELIVERY17,0.00000000
2285.00000000,DELIVERY12,DELIVERY14,0.00000000
2285.00000000,DELIVERY12,DELIVERY17,0.00000000
2285.00000000,DELIVERY14,DELIVERY17,0.00000000
2286.00000000,DELIVERY12,DELIVERY14,0.00000000
2286.00000000,DELIVERY12,DELIVERY17,0.00000000
2286.00000000,DELIVERY14,DELIVERY17,0.00000000
2287.00000000,DELIVERY12,DELIVERY14,0.00000000
2287.00000000,DELIVERY12,DELIVERY17,0.00000000
2287.00000000,DELIVERY14,DELIVERY17,0.00000000
2288.00000000,DELIVERY12,DELIVERY14,0.00000000
2288.00000000,DELIVERY12,DELIVERY17,0.00000000
2288.00000000,DELIVERY14,DELIVERY17,0.00000000
2289.00000000,DELIVERY12,DELIVERY14,0.00000000
2289.00000000,DELIVERY12,DELIVERY17,0.00000000
2289.00000000,DELIVERY14,DELIVERY17,0.00000000
2290.00000000,DELIVERY12,DELIVERY14,0.00000000
2290.00000000,DELIVERY12,DELIVERY17,0.00000000
2290.00000000,DELIVERY14,DELIVERY17,0.00000000
2291.00000000,DELIVERY12,DELIVERY14,0.00000000
2291.00000000,DELIVERY12,DELIVERY17,0.00000000
2291.00000000,DELIVERY14,DELIVERY17,0.00000000
2292.00000000,DELIVERY12,DELIVERY14,0.00000000
2292.00000000,DELIVERY12,DELIVERY17,0.00000000
2292.00000000,DELIVERY14,DELIVERY17,0.00000000
2293.00000000,DELIVERY12,DELIVERY14,0.00000000
2293.00000000,DELIVERY12,DELIVERY17,0.00000000
2293.00000000,DELIVERY14,DELIVERY17,0.00000000
2294.00000000,DELIVERY12,DELIVERY14,0.00000000
2294.00000000,DELIVERY12,DELIVERY17,0.00000000
2294.00000000,DELIVERY14,DELIVERY17,0.00000000
2295.00000000,DELIVERY12,DELIVERY14,0.00000000
2295.00000000,DELIVERY12,DELIVERY17,0.00000000
2295.00000000,DELIVERY14,DELIVERY17,0.00000000
2296.00000000,DELIVERY12,DELIVERY14,0.00000000
2296.00000000,DELIVERY12,DELIVERY17,0.00000000
2296.00000000,DELIVERY14,DELIVERY17,0.00000000
2297.00000000,DELIVERY12,DELIVERY14,0.00000000
2297.00000000,DELIVERY12,DELIVERY17,0.00000000
2297.00000000,DELIVERY14,DELIVERY17,0.00000000
2298.00000000,DELIVERY12,DELIVERY14,0.00000000
2298.00000000,DELIVERY12,DELIVERY17,0.00000000
2298.00000000,DELIVERY14,DELIVERY17,0.00000000
2299.00000000,DELIVERY12,DELIVERY14,0.00000000
2299.00000000,DELIVERY12,DELIVERY17,0.00000000
2299.00000000,DELIVERY14,DELIVERY17,0.00000000
2300.00000000,DELIVERY12,DELIVERY14,0.00000000
2300.00000000,DELIVERY12,DELIVERY17,0.00000000
2300.00000000,DELIVERY14,DELIVERY17,0.00000000
2301.00000000,DELIVERY12,DELIVERY14,0.00000000
2301.00000000,DELIVERY12,DELIVERY17,0.00000000
2301.00000000,DELIVERY14,DELIVERY17,0.00000000
2302.00000000,DELIVERY12,DELIVERY14,0.00000000
2302.00000000,DELIVERY12,DELIVERY17,0.00000000
2302.00000000,DELIVERY14,DELIVERY17,0.00000000
2303.00000000,DELIVERY12,DELIVERY14,0.00000000
2303.00000000,DELIVERY12,DELIVERY17,0.00000000
2303.00000000,DELIVERY14,DELIVERY17,0.00000000
2304.00000000,DELIVERY12,DELIVERY14,0.00000000
2304.00000000,DELIVERY12,DELIVERY17,0.00000000
2304.00000000,DELIVERY14,DELIVERY17,0.00000000
2305.00000000,DELIVERY12,DELIVERY14,0.00000000
2305.00000000,DELIVERY12,DELIVERY17,0.00000000
2305.00000000,DELIVERY14,DELIVERY17,0.00000000
2306.00000000,DELIVERY12,DELIVERY14,0.00000000
2306.00000000,DELIVERY12,DELIVERY17,0.00000000
2306.00000000,DELIVERY14,DELIVERY17,0.00000000
2307.00000000,DELIVERY12,DELIVERY14,0.00000000
2307.00000000,DELIVERY12,DELIVERY17,0.00000000
2307.00000000,DELIVERY14,DELIVERY17,0.00000000
2308.00000000,DELIVERY12,DELIVERY14,0.00000000
2308.00000000,DELIVERY12,DELIVERY17,0.00000000
2308.00000000,DELIVERY14,DELIVERY17,0.00000000
2309.00000000,DELIVERY12,DELIVERY14,0.00000000
2309.00000000,DELIVERY12,DELIVERY17,0.00000000
2309.00000000,DELIVERY14,DELIVERY17,0.00000000
2310.00000000,DELIVERY12,DELIVERY14,0.00000000
2310.00000000,DELIVERY12,DELIVERY17,0.00000000
2310.00000000,DELIVERY14,DELIVERY17,0.00000000
2311.00000000,DELIVERY12,DELIVERY14,0.00000000
2311.00000000,DELIVERY12,DELIVERY17,0.00000000
2311.00000000,DELIVERY14,DELIVERY17,0.00000000
2312.00000000,DELIVERY12,DELIVERY14,0.00000000
2312.00000000,DELIVERY12,DELIVERY17,0.00000000
2312.00000000,DELIVERY14,DELIVERY17,0.00000000
2313.00000000,DELIVERY12,DELIVERY14,0.00000000
2313.00000000,DELIVERY12,DELIVERY17,0.00000000
2313.00000000,DELIVERY14,DELIVERY17,0.00000000
2314.00000000,DELIVERY12,DELIVERY14,0.00000000
2314.00000000,DELIVERY12,DELIVERY17,0.00000000
2314.00000000,DELIVERY14,DELIVERY17,0.00000000
2315.00000000,DELIVERY12,DELIVERY14,0.00000000
2315.00000000,DELIVERY12,DELIVERY17,0.00000000
2315.00000000,DELIVERY14,DELIVERY17,0.00000000
2316.00000000,DELIVERY12,DELIVERY14,0.00000000
2316.00000000,DELIVERY12,DELIVERY17,0.00000000
2316.00000000,DELIVERY14,DELIVERY17,0.00000000
2317.00000000,DELIVERY12,DELIVERY14,0.00000000
2317.00000000,DELIVERY12,DELIVERY17,0.00000000
2317.00000000,DELIVERY14,DELIVERY17,0.00000000
2318.00000000,DELIVERY12,DELIVERY14,0.00000000
2318.00000000,DELIVERY12,DELIVERY17,0.00000000
2318.00000000,DELIVERY14,DELIVERY17,0.00000000
2319.00000000,DELIVERY12,DELIVERY14,0.00000000
2319.00000000,DELIVERY12,DELIVERY17,0.00000000
2319.00000000,DELIVERY14,DELIVERY17,0.00000000
2320.00000000,DELIVERY12,DELIVERY14,0.00000000
2320.00000000,DELIVERY12,DELIVERY17,0.00000000
2320.00000000,DELIVERY14,DELIVERY17,0.00000000
2321.00000000,DELIVERY12,DELIVERY14,0.00000000
2321.00000000,DELIVERY12,DELIVERY17,0.00000000
2321.00000000,DELIVERY14,DELIVERY17,0.00000000
2322.00000000,DELIVERY12,DELIVERY14,0.00000000
2322.00000000,DELIVERY12,DELIVERY17,0.00000000
2322.00000000,DELIVERY14,DELIVERY17,0.00000000
2323.00000000,DELIVERY12,DELIVERY14,0.00000000
2323.00000000,DELIVERY12,DELIVERY17,0.00000000
2323.00000000,DELIVERY14,DELIVERY17,0.00000000
2324.00000000,DELIVERY12,DELIVERY14,0.00000000
2324.00000000,DELIVERY12,DELIVERY17,0.00000000
2324.00000000,DELIVERY14,DELIVERY17,0.00000000
2325.00000000,DELIVERY12,DELIVERY14,0.00000000
2325.00000000,DELIVERY12,DELIVERY17,0.00000000
2325.00000000,DELIVERY14,DELIVERY17,0.00000000
2326.00000000,DELIVERY12,DELIVERY14,0.00000000
2326.00000000,DELIVERY12,DELIVERY17,0.00000000
2326.00000000,DELIVERY14,DELIVERY17,0.00000000
2327.00000000,DELIVERY12,DELIVERY14,0.00000000
2327.00000000,DELIVERY12,DELIVERY17,0.00000000
2327.00000000,DELIVERY14,DELIVERY17,0.00000000
2328.00000000,DELIVERY12,DELIVERY14,0.00000000
2328.00000000,DELIVERY12,DELIVERY17,0.00000000
2328.00000000,DELIVERY14,DELIVERY17,0.00000000
2329.00000000,DELIVERY12,DELIVERY14,0.00000000
2329.00000000,DELIVERY12,DELIVERY17,0.00000000
2329.00000000,DELIVERY14,DELIVERY17,0.00000000
2335.00000000,DELIVERY12,DELIVERY14,0.00425278
2335.00000000,DELIVERY12,DELIVERY17,0.00425278
2335.00000000,DELIVERY14,DELIVERY17,0.00000000
2336.00000000,DELIVERY14,DELIVERY17,0.00000000
2337.00000000,DELIVERY12,DELIVERY14,2.46882282
2337.00000000,DELIVERY12,DELIVERY17,2.46882282
2337.00000000,DELIVERY14,DELIVERY17,0.00000000
2338.00000000,DELIVERY12,DELIVERY14,1.42699512
2338.00000000,DELIVERY12,DELIVERY17,1.42699512
2338.00000000,DELIVERY14,DELIVERY17,0.00000000
2339.00000000,DELIVERY14,DELIVERY17,0.00000000
2340.00000000,DELIVERY14,DELIVERY17,0.00000000
2341.00000000,DELIVERY14,DELIVERY17,0.00000000
2342.00000000,DELIVERY14,DELIVERY17,0.00000000
2343.00000000,DELIVERY14,DELIVERY17,0.00000000
2344.00000000,DELIVERY14,DELIVERY17,0.00000000
2345.00000000,DELIVERY14,DELIVERY17,0.00000000
2346.00000000,DELIVERY14,DELIVERY17,0.00000000
2347.00000000,DELIVERY14,DELIVERY17,0.00000000
2348.00000000,DELIVERY14,DELIVERY17,0.00000000
2349.00000000,DELIVERY14,DELIVERY17,0.00000000
2350.00000000,DELIVERY14,DELIVERY17,0.00000000
2351.00000000,DELIVERY14,DELIVERY17,0.00000000
2352.00000000,DELIVERY14,DELIVERY17,0.00000000
2353.00000000,DELIVERY14,DELIVERY17,0.00000000
2354.00000000,DELIVERY14,DELIVERY17,0.00000000
2355.00000000,DELIVERY14,DELIVERY17,0.00000000
2356.00000000,DELIVERY14,DELIVERY17,0.00000000
2360.00000000,DELIVERY14,DELIVERY17,0.00492237
2444.00000000,DELIVERY12,DELIVERY14,1.91574802
2472.00000000,DELIVERY17,DELIVERY18,0.16191366
2502.00000000,DELIVERY16,DELIVERY17,0.19597881
2527.00000000,DELIVERY12,DELIVERY16,0.22425955
2559.00000000,DELIVERY12,DELIVERY17,0.55637183
2578.00000000,DELIVERY14,DELIVERY16,0.34332634
2593.00000000,DELIVERY14,DELIVERY17,0.13090969
2611.00000000,DELIVERY12,DELIVERY14,0.40248411
2654.00000000,DELIVERY14,DELIVERY19,0.83511574
2655.00000000,DELIVERY14,DELIVERY19,1.59314189
2659.00000000,DELIVERY14,DELIVERY19,0.36486312
2699.00000000,DELIVERY12,DELIVERY19,3.19989883
2701.00000000,DELIVERY21,DELIVERY22,0.01165658
2702.00000000,DELIVERY21,DELIVERY22,0.39866822
2707.00000000,DELIVERY15,DELIVERY21,0.00204076
2740.00000000,DELIVERY16,DELIVERY21,1.24971965
2812.00000000,DELIVERY12,DELIVERY22,2.41596281
2908.00000000,BACKGROUND6,DELIVERY12,1.11931565
2914.00000000,BACKGROUND6,DELIVERY12,0.00635253
2924.00000000,BACKGROUND6,DELIVERY12,1.90301636
3183.00000000,DELIVERY24,DELIVERY25,0.32634344
3254.00000000,DELIVERY22,DELIVERY25,0.19054448
3301.00000000,DELIVERY20,DELIVERY23,0.00000000
3302.00000000,DELIVERY20,DELIVERY23,0.00000000
3303.00000000,DELIVERY20,DELIVERY23,0.00000000
3304.00000000,DELIVERY20,DELIVERY23,0.00000000
3305.00000000,DELIVERY20,DELIVERY23,0.00000000
3306.00000000,DELIVERY20,DELIVERY23,0.00000000
3307.00000000,DELIVERY20,DELIVERY23,0.00000000
3308.00000000,DELIVERY20,DELIVERY23,0.00000000
3309.00000000,DELIVERY20,DELIVERY23,0.00000000
3310.00000000,DELIVERY20,DELIVERY23,0.00000000
3311.00000000,DELIVERY20,DELIVERY23,0.00000000
3312.00000000,DELIVERY20,DELIVERY23,0.00000000
3313.00000000,DELIVERY20,DELIVERY23,0.00000000
3314.00000000,DELIVERY20,DELIVERY23,0.00000000
3315.00000000,DELIVERY20,DELIVERY23,0.00000000
3316.00000000,DELIVERY20,DELIVERY23,0.00000000
3317.00000000,DELIVERY20,DELIVERY23,0.00000000
3318.00000000,DELIVERY20,DELIVERY23,0.00000000
3319.00000000,DELIVERY20,DELIVERY23,0.00000000
3320.00000000,DELIVERY20,DELIVERY23,0.00000000
3321.00000000,DELIVERY20,DELIVERY23,0.00000000
3322.00000000,DELIVERY20,DELIVERY23,0.00000000
3323.00000000,DELIVERY20,DELIVERY23,0.00000000
3324.00000000,DELIVERY20,DELIVERY23,0.00000000
3325.00000000,DELIVERY20,DELIVERY23,0.00000000
3326.00000000,DELIVERY20,DELIVERY23,0.00000000
3327.00000000,DELIVERY20,DELIVERY23,0.00000000
3328.00000000,DELIVERY20,DELIVERY23,0.00000000
3329.00000000,DELIVERY20,DELIVERY23,0.00000000
3330.00000000,DELIVERY20,DELIVERY23,0.00000000
3331.00000000,DELIVERY20,DELIVERY23,0.00000000
3332.00000000,DELIVERY20,DELIVERY23,0.00000000
3333.00000000,DELIVERY20,DELIVERY23,0.00000000
3334.00000000,DELIVERY20,DELIVERY23,0.00000000
3335.00000000,DELIVERY20,DELIVERY23,0.00000000
3336.00000000,DELIVERY20,DELIVERY23,0.00000000
3337.00000000,DELIVERY20,DELIVERY23,0.00000000
3338.00000000,DELIVERY20,DELIVERY23,0.00000000
3339.00000000,DELIVERY20,DELIVERY23,0.00000000
3340.00000000,DELIVERY20,DELIVERY23,0.00000000
3341.00000000,DELIVERY20,DELIVERY23,0.00000000
3342.00000000,DELIVERY20,DELIVERY23,0.00000000
3343.00000000,DELIVERY20,DELIVERY23,0.00000000
3344.00000000,DELIVERY20,DELIVERY23,0.00000000
3345.00000000,DELIVERY20,DELIVERY23,0.00000000
3346.00000000,DELIVERY20,DELIVERY23,0.00000000
3347.00000000,DELIVERY20,DELIVERY23,0.00000000
3348.00000000,DELIVERY20,DELIVERY23,0.00000000
3349.00000000,DELIVERY20,DELIVERY23,0.00000000
3350.00000000,DELIVERY20,DELIVERY23,0.00000000
3351.00000000,DELIVERY20,DELIVERY23,0.00000000
3352.00000000,DELIVERY20,DELIVERY23,0.00000000
3353.00000000,DELIVERY20,DELIVERY23,0.00000000
3354.00000000,DELIVERY20,DELIVERY23,0.00000000
3355.00000000,DELIVERY20,DELIVERY23,0.00000000
3356.00000000,DELIVERY20,DELIVERY23,0.00000000
3357.00000000,DELIVERY20,DELIVERY23,0.00000000
3358.00000000,DELIVERY20,DELIVERY23,0.00000000
3359.00000000,DELIVERY20,DELIVERY23,0.00000000
3360.00000000,DELIVERY20,DELIVERY23,0.00000000
3361.00000000,DELIVERY20,DELIVERY23,0.00000000
3362.00000000,DELIVERY20,DELIVERY23,0.00000000
3363.00000000,DELIVERY20,DELIVERY23,0.00000000
3364.00000000,DELIVERY20,DELIVERY23,0.00000000
3365.00000000,DELIVERY20,DELIVERY23,0.00000000
3366.00000000,DELIVERY20,DELIVERY23,0.00000000
3367.00000000,DELIVERY20,DELIVERY23,0.00000000
3368.00000000,DELIVERY20,DELIVERY23,0.00000000
3369.00000000,DELIVERY20,DELIVERY23,0.00000000
3370.00000000,DELIVERY20,DELIVERY23,0.00000000
3371.00000000,DELIVERY20,DELIVERY23,0.00000000
3372.00000000,DELIVERY20,DELIVERY23,0.00000000
3373.00000000,DELIVERY20,DELIVERY23,0.00000000
3374.00000000,DELIVERY20,DELIVERY23,0.00000000
3375.00000000,DELIVERY20,DELIVERY23,0.00000000
3376.00000000,DELIVERY20,DELIVERY23,0.00000000
3377.00000000,DELIVERY20,DELIVERY23,0.00000000
3378.00000000,DELIVERY20,DELIVERY23,0.00000000
3379.00000000,DELIVERY20,DELIVERY23,0.00000000
3380.00000000,DELIVERY20,DELIVERY23,0.00000000
3381.00000000,DELIVERY20,DELIVERY23,0.00000000
3382.00000000,DELIVERY20,DELIVERY23,0.00000000
3383.00000000,DELIVERY20,DELIVERY23,0.00000000
3384.00000000,DELIVERY20,DELIVERY23,0.00000000
3385.00000000,DELIVERY20,DELIVERY23,0.00000000
3394.00000000,DELIVERY20,DELIVERY23,0.00000000
3395.00000000,DELIVERY20,DELIVERY23,0.00000000
3396.00000000,DELIVERY20,DELIVERY23,0.00000000
3397.00000000,DELIVERY20,DELIVERY23,0.00000000
3398.00000000,DELIVERY20,DELIVERY23,0.00000000
3399.00000000,DELIVERY20,DELIVERY23,0.00000000
3400.00000000,DELIVERY20,DELIVERY23,0.00000000
3401.00000000,DELIVERY20,DELIVERY23,0.00000000
3402.00000000,DELIVERY20,DELIVERY23,0.00000000
3403.00000000,DELIVERY20,DELIVERY23,0.00000000
3404.00000000,DELIVERY20,DELIVERY23,0.00000000
3405.00000000,DELIVERY20,DELIVERY23,0.00000000
3406.00000000,DELIVERY20,DELIVERY23,0.00000000
3407.00000000,DELIVERY20,DELIVERY23,0.00000000
3408.00000000,DELIVERY20,DELIVERY23,0.00000000
3409.00000000,DELIVERY20,DELIVERY23,0.00000000
3410.00000000,DELIVERY20,DELIVERY23,0.00000000
3411.00000000,DELIVERY20,DELIVERY23,0.00000000
3412.00000000,DELIVERY20,DELIVERY23,0.00000000
3413.00000000,DELIVERY20,DELIVERY23,0.00000000
3414.00000000,DELIVERY20,DELIVERY23,0.00000000
3415.00000000,DELIVERY20,DELIVERY23,0.00000000
3416.00000000,DELIVERY20,DELIVERY23,0.00000000
3417.00000000,DELIVERY20,DELIVERY23,0.00000000
3418.00000000,DELIVERY20,DELIVERY23,0.00000000
3419.00000000,DELIVERY20,DELIVERY23,0.00000000
3420.00000000,DELIVERY20,DELIVERY23,0.00000000
3421.00000000,DELIVERY20,DELIVERY23,0.00000000
3422.00000000,DELIVERY20,DELIVERY23,0.00000000
3423.00000000,DELIVERY20,DELIVERY23,0.00000000
3424.00000000,DELIVERY20,DELIVERY23,0.00000000
3425.00000000,DELIVERY20,DELIVERY23,0.00000000
3426.00000000,DELIVERY20,DELIVERY23,0.00000000
3427.00000000,DELIVERY20,DELIVERY23,0.00000000
3428.00000000,DELIVERY20,DELIVERY23,0.00000000
3429.00000000,DELIVERY20,DELIVERY23,0.00000000
3430.00000000,DELIVERY20,DELIVERY23,0.00000000
3431.00000000,DELIVERY20,DELIVERY23,0.00000000
3432.00000000,DELIVERY20,DELIVERY23,0.00000000
3433.00000000,DELIVERY20,DELIVERY23,0.00000000
3434.00000000,DELIVERY20,DELIVERY23,0.00000000
3435.00000000,DELIVERY20,DELIVERY23,0.00000000
3436.00000000,DELIVERY20,DELIVERY23,0.00000000
3437.00000000,DELIVERY20,DELIVERY23,0.00000000
3438.00000000,DELIVERY20,DELIVERY23,0.00000000
3439.00000000,DELIVERY20,DELIVERY23,0.00000000
3440.00000000,DELIVERY20,DELIVERY23,0.00000000
3441.00000000,DELIVERY20,DELIVERY23,0.00000000
3442.00000000,DELIVERY20,DELIVERY23,0.00000000
3443.00000000,DELIVERY20,DELIVERY23,0.00000000
3444.00000000,DELIVERY20,DELIVERY23,0.00000000
3445.00000000,DELIVERY20,DELIVERY23,0.00000000
3446.00000000,DELIVERY20,DELIVERY23,0.00000000
3447.00000000,DELIVERY20,DELIVERY23,0.00000000
3448.00000000,DELIVERY20,DELIVERY23,0.00000000
3449.00000000,DELIVERY20,DELIVERY23,0.00000000
3450.00000000,DELIVERY20,DELIVERY23,0.00000000
3451.00000000,DELIVERY20,DELIVERY23,0.00000000
3452.00000000,DELIVERY20,DELIVERY23,0.00000000
3453.00000000,DELIVERY20,DELIVERY23,0.00000000
3454.00000000,DELIVERY20,DELIVERY23,0.00000000
