# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
267.00000000,BACKGROUND18,BACKGROUND20,start
269.00000000,BACKGROUND18,BACKGROUND20,end
292.00000000,BACKGROUND18,BACKGROUND21,start
294.00000000,BACKGROUND18,BACKGROUND21,end
307.00000000,BACKGROUND20,BACKGROUND35,start
308.00000000,BACKGROUND20,BACKGROUND35,end
347.00000000,BACKGROUND21,BACKGROUND35,start
349.00000000,BACKGROUND21,BACKGROUND35,end
414.00000000,BACKGROUND22,BACKGROUND44,start
415.00000000,BACKGROUND22,BACKGROUND44,end
585.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
586.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
632.00000000,BACKGROUND46,BACKGROUND84,start
633.00000000,BACKGROUND46,BACKGROUND84,end
635.00000000,BACKGROUND67,BACKGROUND81,start
637.00000000,BACKGROUND67,BACKGROUND81,end
640.00000000,BACKGROUND27,BACKGROUND75,start
642.00000000,BACKGROUND27,BACKGROUND75,end
734.00000000,BACKGROUND50,BACKGROUND89,start
736.00000000,BACKGROUND50,BACKGROUND89,end
742.00000000,BACKGROUND53,BACKGROUND68,start
744.00000000,BACKGROUND53,BACKGROUND68,end
759.00000000,BACKGROUND64,BACKGROUND97,start
760.00000000,BACKGROUND64,BACKGROUND97,end
841.00000000,BACKGROUND110,BACKGROUND91,start
842.00000000,BACKGROUND110,BACKGROUND91,end
901.00000000,BACKGROUND107,BACKGROUND47,start
904.00000000,BACKGROUND107,BACKGROUND47,end
953.00000000,BACKGROUND114,BACKGROUND85,start
976.00000000,BACKGROUND114,BACKGROUND85,end
980.00000000,BACKGROUND114,BACKGROUND85,start
982.00000000,BACKGROUND114,BACKGROUND85,end
1017.00000000,BACKGROUND115,BACKGROUND123,start
1018.00000000,BACKGROUND115,BACKGROUND123,end
1019.00000000,BACKGROUND125,BACKGROUND134,start
1020.00000000,BACKGROUND125,BACKGROUND134,end
1115.00000000,BACKGROUND145,BACKGROUND148,start
1117.00000000,BACKGROUND145,BACKGROUND148,end
1125.00000000,BACKGROUND112,BACKGROUND141,start
1127.00000000,BACKGROUND112,BACKGROUND141,end
1157.00000000,BACKGROUND113,BACKGROUND76,start
1159.00000000,BACKGROUND113,BACKGROUND76,end
1286.00000000,BACKGROUND110,BACKGROUND153,start
1287.00000000,BACKGROUND110,BACKGROUND153,end
1354.00000000,BACKGROUND143,BACKGROUND157,start
1376.00000000,BACKGROUND143,BACKGROUND157,end
1401.00000000,BACKGROUND153,BACKGROUND175,start
1402.00000000,BACKGROUND162,BACKGROUND176,start
1402.00000000,BACKGROUND153,BACKGROUND175,end
1404.00000000,BACKGROUND162,BACKGROUND176,end
1453.00000000,BACKGROUND140,BACKGROUND183,start
1454.00000000,BACKGROUND140,BACKGROUND183,end
1467.00000000,BACKGROUND153,BACKGROUND179,start
1491.00000000,BACKGROUND177,BACKGROUND185,start
1492.00000000,BACKGROUND177,BACKGROUND185,end
1495.00000000,BACKGROUND155,BACKGROUND199,start
1497.00000000,BACKGROUND155,BACKGROUND199,end
1522.00000000,BACKGROUND168,BACKGROUND196,start
1524.00000000,BACKGROUND168,BACKGROUND196,end
1573.00000000,BACKGROUND203,BACKGROUND205,start
1575.00000000,BACKGROUND203,BACKGROUND205,end
1609.00000000,BACKGROUND180,BACKGROUND198,start
1610.00000000,BACKGROUND180,BACKGROUND198,end
1675.00000000,BACKGROUND187,BACKGROUND213,start
1676.00000000,BACKGROUND187,BACKGROUND213,end
