# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
192.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,436.14658619
238.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,449.48196539
308.00000000,BACKGROUND10,BACKGROUND21,7.30033609
334.00000000,BACKGROUND15,SURVEILLANCE_EUROWINGS,458.82560309
341.00000000,BACKGROUND36,SURVEILLANCE_EUROWINGS,375.10265039
384.00000000,BACKGROUND24,BACKGROUND44,23.06608881
483.00000000,BACKGROUND52,BACKGROUND56,29.06865552
539.00000000,BACKGROUND34,BACKGROUND37,23.03555962
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,90.42624198
586.00000000,BACKGROUND52,BACKGROUND59,12.12854436
602.00000000,BACKGROUND6,BACKGROUND71,0.04439840
619.00000000,BACKGROUND57,BACKGROUND69,25.66866694
630.00000000,BACKGROUND73,BACKGROUND74,18.80421394
638.00000000,BACKGROUND32,BACKGROUND69,7.51444509
661.00000000,BACKGROUND15,BACKGROUND44,30.08967051
662.00000000,BACKGROUND15,BACKGROUND44,30.54358972
701.00000000,BACKGROUND71,BACKGROUND74,0.72083793
705.00000000,BACKGROUND63,BACKGROUND82,0.40639506
746.00000000,BACKGROUND45,BACKGROUND79,1.89272951
957.00000000,BACKGROUND90,BACKGROUND99,1.08872408
1078.00000000,BACKGROUND116,BACKGROUND118,0.00888207
1206.00000000,BACKGROUND138,BACKGROUND142,8.99809695
1271.00000000,BACKGROUND134,BACKGROUND153,0.28614987
1411.00000000,BACKGROUND166,BACKGROUND172,0.00243709
1464.00000000,BACKGROUND158,BACKGROUND177,8.02872272
1535.00000000,BACKGROUND166,BACKGROUND177,25.82401593
1536.00000000,BACKGROUND172,BACKGROUND177,30.67902181
1552.00000000,BACKGROUND182,BACKGROUND188,8.53667162
1605.00000000,BACKGROUND147,BACKGROUND189,20.06688053
1683.00000000,BACKGROUND182,BACKGROUND196,26.39870374
1706.00000000,BACKGROUND194,BACKGROUND207,1.03136145
1718.00000000,BACKGROUND188,BACKGROUND196,33.15999614
1728.00000000,BACKGROUND206,BACKGROUND208,30.49444448
1760.00000000,BACKGROUND195,BACKGROUND209,33.63106111
1761.00000000,BACKGROUND195,BACKGROUND209,33.88017994
1786.00000000,BACKGROUND186,BACKGROUND213,0.42401793
