# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
1467.00000000,BACKGROUND17,BACKGROUND43,start
1473.00000000,BACKGROUND17,BACKGROUND43,end
1527.00000000,BACKGROUND17,BACKGROUND80,start
1532.00000000,BACKGROUND17,BACKGROUND80,end
1555.00000000,BACKGROUND42,BACKGROUND68,start
1570.00000000,BACKGROUND42,BACKGROUND68,end
1590.00000000,BACKGROUND68,BACKGROUND79,start
1595.00000000,BACKGROUND68,BACKGROUND79,end
1603.00000000,BACKGROUND40,BACKGROUND42,start
1615.00000000,BACKGROUND40,BACKGROUND42,end
1661.00000000,BACKGROUND40,BACKGROUND42,start
1666.00000000,BACKGROUND40,BACKGROUND42,end
1670.00000000,BACKGROUND17,BACKGROUND82,start
1677.00000000,BACKGROUND17,BACKGROUND82,end
1756.00000000,BACKGROUND40,BACKGROUND42,start
1757.00000000,BACKGROUND40,BACKGROUND42,end
1758.00000000,BACKGROUND40,BACKGROUND42,start
1766.00000000,BACKGROUND40,BACKGROUND42,end
